"PLANT_CODE","LONGITUDE_DECIMAL","LATITUDE_DECIMAL"
"FRAL4",-71.6174,43.44673
"FRAL4",-71.6173,43.44669
"FRAL4",-71.61721,43.44666
"FRAL4",-71.61713,43.44664
"FRAL4",-71.61607,43.44629
"FRAL4",-71.61597,43.44627
"FRAL4",-71.61589,43.44624
"FRAL4",-71.6158,43.4462
"FRAL4",-71.61559,43.44613
"FRAL4",-71.61551,43.44611
"FRAL4",-71.61543,43.44608
"FRAL4",-71.61533,43.44605
"FRAL4",-71.61471,43.44585
"FRAL4",-71.61463,43.44583
"FRAL4",-71.61456,43.44581
"FRAL4",-71.61442,43.44576
"FRAL4",-71.61436,43.44573
"FRAL4",-71.6143,43.44571
"FRAL4",-71.61425,43.44569
"FRAL4",-71.61419,43.44567
"FRAL4",-71.61413,43.44565
"FRAL4",-71.61404,43.44562
"FRAL4",-71.61399,43.4456
"FRAL4",-71.61385,43.34575
"FRAL4",-71.61256,43.35172
"FRAL4",-71.61251,43.35191
"FRAL4",-71.61248,43.35207
"FRAL4",-71.61244,43.35223
"FRAL4",-71.61217,43.44499
"FRAL4",-71.61209,43.44497
"FRAL4",-71.61199,43.44494
"FRAL4",-71.6119,43.4449
"FRAL4",-71.61141,43.44475
"FRAL4",-71.61122,43.44469
"FRAL4",-71.61113,43.36002
"FRAL4",-71.61112,43.44466
"FRAL4",-71.61111,43.36018
"FRAL4",-71.61103,43.36077
"FRAL4",-71.61101,43.36093
"FRAL4",-71.61099,43.36107
"FRAL4",-71.61097,43.36126
"FRAL4",-71.61096,43.44462
"FRAL4",-71.61089,43.36183
"FRAL4",-71.61088,43.4446
"FRAL4",-71.61087,43.36196
"FRAL4",-71.6108,43.36246
"FRAL4",-71.6108,43.44458
"FRAL4",-71.61078,43.36261
"FRAL4",-71.61075,43.36276
"FRAL4",-71.61073,43.36301
"FRAL4",-71.6107,43.36317
"FRAL4",-71.61067,43.36337
"FRAL4",-71.61065,43.36354
"FRAL4",-71.61064,43.3637
"FRAL4",-71.61053,43.36451
"FRAL4",-71.61051,43.33701
"FRAL4",-71.61045,43.36512
"FRAL4",-71.61043,43.36526
"FRAL4",-71.6104,43.36542
"FRAL4",-71.61039,43.33686
"FRAL4",-71.61038,43.36557
"FRAL4",-71.61032,43.36602
"FRAL4",-71.61029,43.36619
"FRAL4",-71.61028,43.33674
"FRAL4",-71.61025,43.36646
"FRAL4",-71.61022,43.36675
"FRAL4",-71.61019,43.36692
"FRAL4",-71.61016,43.36715
"FRAL4",-71.61013,43.36737
"FRAL4",-71.61011,43.36754
"FRAL4",-71.61008,43.36771
"FRAL4",-71.61001,43.36825
"FRAL4",-71.6092,43.44421
"FRAL4",-71.60912,43.44419
"FRAL4",-71.60904,43.44417
"FRAL4",-71.60896,43.44415
"FRAL4",-71.60891,43.37638
"FRAL4",-71.60889,43.37654
"FRAL4",-71.60887,43.44413
"FRAL4",-71.60885,43.3769
"FRAL4",-71.60883,43.37703
"FRAL4",-71.60882,43.37718
"FRAL4",-71.6088,43.37735
"FRAL4",-71.60879,43.44411
"FRAL4",-71.60876,43.37747
"FRAL4",-71.60873,43.37764
"FRAL4",-71.60871,43.37777
"FRAL4",-71.60871,43.44409
"FRAL4",-71.60864,43.37814
"FRAL4",-71.60862,43.37826
"FRAL4",-71.60861,43.44407
"FRAL4",-71.60859,43.37842
"FRAL4",-71.60858,43.37855
"FRAL4",-71.60854,43.37871
"FRAL4",-71.60852,43.37886
"FRAL4",-71.60852,43.44405
"FRAL4",-71.6085,43.37899
"FRAL4",-71.6085,43.38061
"FRAL4",-71.60847,43.37912
"FRAL4",-71.60845,43.38077
"FRAL4",-71.60841,43.44402
"FRAL4",-71.60839,43.38097
"FRAL4",-71.60834,43.38111
"FRAL4",-71.60833,43.37976
"FRAL4",-71.60833,43.444
"FRAL4",-71.60831,43.3799
"FRAL4",-71.6083,43.38126
"FRAL4",-71.60825,43.44399
"FRAL4",-71.60824,43.38144
"FRAL4",-71.6082,43.38159
"FRAL4",-71.60816,43.38172
"FRAL4",-71.60808,43.44394
"FRAL4",-71.60799,43.38234
"FRAL4",-71.60798,43.44392
"FRAL4",-71.60795,43.38251
"FRAL4",-71.60791,43.38266
"FRAL4",-71.60788,43.44389
"FRAL4",-71.60787,43.38278
"FRAL4",-71.60783,43.38293
"FRAL4",-71.60779,43.38307
"FRAL4",-71.60775,43.38321
"FRAL4",-71.60772,43.38333
"FRAL4",-71.6077,43.3335
"FRAL4",-71.60769,43.38347
"FRAL4",-71.60765,43.38358
"FRAL4",-71.60759,43.38379
"FRAL4",-71.60749,43.4438
"FRAL4",-71.6074,43.44378
"FRAL4",-71.6073,43.44376
"FRAL4",-71.60721,43.44373
"FRAL4",-71.60711,43.38462
"FRAL4",-71.60705,43.38478
"FRAL4",-71.60677,43.38663
"FRAL4",-71.60673,43.38676
"FRAL4",-71.60668,43.38692
"FRAL4",-71.60664,43.38704
"FRAL4",-71.60658,43.38721
"FRAL4",-71.60652,43.38739
"FRAL4",-71.60643,43.38763
"FRAL4",-71.60638,43.38777
"FRAL4",-71.60631,43.38792
"FRAL4",-71.60627,43.38703
"FRAL4",-71.60625,43.38807
"FRAL4",-71.60622,43.38716
"FRAL4",-71.60619,43.38822
"FRAL4",-71.60616,43.38734
"FRAL4",-71.60607,43.3885
"FRAL4",-71.60599,43.38868
"FRAL4",-71.60592,43.3888
"FRAL4",-71.60584,43.38816
"FRAL4",-71.60578,43.38833
"FRAL4",-71.60575,43.38913
"FRAL4",-71.6057,43.38849
"FRAL4",-71.60567,43.38926
"FRAL4",-71.60552,43.38954
"FRAL4",-71.60546,43.38965
"FRAL4",-71.60521,43.39006
"FRAL4",-71.60512,43.39019
"FRAL4",-71.60506,43.39028
"FRAL4",-71.60497,43.39041
"FRAL4",-71.60489,43.39054
"FRAL4",-71.60482,43.39065
"FRAL4",-71.60474,43.39076
"FRAL4",-71.60467,43.39087
"FRAL4",-71.6046,43.39099
"FRAL4",-71.60447,43.39118
"FRAL4",-71.60305,43.39334
"FRAL4",-71.60299,43.39345
"FRAL4",-71.6029,43.39358
"FRAL4",-71.60282,43.3937
"FRAL4",-71.60273,43.39383
"FRAL4",-71.60266,43.39395
"FRAL4",-71.60265,43.32971
"FRAL4",-71.60257,43.39408
"FRAL4",-71.60249,43.3296
"FRAL4",-71.6024,43.44251
"FRAL4",-71.60233,43.32949
"FRAL4",-71.6023,43.44248
"FRAL4",-71.60221,43.44246
"FRAL4",-71.60212,43.44244
"FRAL4",-71.60132,43.39528
"FRAL4",-71.60117,43.39617
"FRAL4",-71.60115,43.39556
"FRAL4",-71.60104,43.39638
"FRAL4",-71.60096,43.39653
"FRAL4",-71.60091,43.39596
"FRAL4",-71.60089,43.39664
"FRAL4",-71.60082,43.39677
"FRAL4",-71.60073,43.39626
"FRAL4",-71.60064,43.39644
"FRAL4",-71.60049,43.39738
"FRAL4",-71.60042,43.39753
"FRAL4",-71.60036,43.39765
"FRAL4",-71.60029,43.39778
"FRAL4",-71.60023,43.39793
"FRAL4",-71.60016,43.39806
"FRAL4",-71.60011,43.39819
"FRAL4",-71.60008,43.44208
"FRAL4",-71.60006,43.39831
"FRAL4",-71.59993,43.44207
"FRAL4",-71.59985,43.44207
"FRAL4",-71.59976,43.44206
"FRAL4",-71.59967,43.44205
"FRAL4",-71.59958,43.44204
"FRAL4",-71.59949,43.44204
"FRAL4",-71.59939,43.44204
"FRAL4",-71.59931,43.44204
"FRAL4",-71.59914,43.4013
"FRAL4",-71.59911,43.4014
"FRAL4",-71.59907,43.40155
"FRAL4",-71.59882,43.4024
"FRAL4",-71.59879,43.40252
"FRAL4",-71.59868,43.40288
"FRAL4",-71.59865,43.40301
"FRAL4",-71.59861,43.40313
"FRAL4",-71.5977,43.40625
"FRAL4",-71.59766,43.40638
"FRAL4",-71.59751,43.40687
"FRAL4",-71.59747,43.40704
"FRAL4",-71.59743,43.40716
"FRAL4",-71.59737,43.40735
"FRAL4",-71.59732,43.40753
"FRAL4",-71.59728,43.40765
"FRAL4",-71.59727,43.40583
"FRAL4",-71.59723,43.40783
"FRAL4",-71.59719,43.40797
"FRAL4",-71.59714,43.40812
"FRAL4",-71.5971,43.4083
"FRAL4",-71.59706,43.40842
"FRAL4",-71.59701,43.40859
"FRAL4",-71.59696,43.40875
"FRAL4",-71.59691,43.40892
"FRAL4",-71.59689,43.40714
"FRAL4",-71.59686,43.40907
"FRAL4",-71.59686,43.40728
"FRAL4",-71.59682,43.40922
"FRAL4",-71.59682,43.40744
"FRAL4",-71.59678,43.4076
"FRAL4",-71.59674,43.40775
"FRAL4",-71.59673,43.40952
"FRAL4",-71.59669,43.40793
"FRAL4",-71.59669,43.40967
"FRAL4",-71.59664,43.40809
"FRAL4",-71.59663,43.40984
"FRAL4",-71.5966,43.40824
"FRAL4",-71.59659,43.40999
"FRAL4",-71.59655,43.40843
"FRAL4",-71.59655,43.41012
"FRAL4",-71.59651,43.40858
"FRAL4",-71.5965,43.41029
"FRAL4",-71.59645,43.40876
"FRAL4",-71.59645,43.41044
"FRAL4",-71.59641,43.41059
"FRAL4",-71.5964,43.40892
"FRAL4",-71.59637,43.41074
"FRAL4",-71.59636,43.40909
"FRAL4",-71.59633,43.41087
"FRAL4",-71.59631,43.40926
"FRAL4",-71.59628,43.41104
"FRAL4",-71.59626,43.40941
"FRAL4",-71.59624,43.41119
"FRAL4",-71.5962,43.40959
"FRAL4",-71.59619,43.41136
"FRAL4",-71.59614,43.41152
"FRAL4",-71.59609,43.41167
"FRAL4",-71.59605,43.41182
"FRAL4",-71.596,43.41197
"FRAL4",-71.59596,43.44273
"FRAL4",-71.59595,43.41212
"FRAL4",-71.59589,43.44275
"FRAL4",-71.59589,43.41227
"FRAL4",-71.59584,43.41244
"FRAL4",-71.59578,43.41261
"FRAL4",-71.59572,43.41275
"FRAL4",-71.59571,43.41117
"FRAL4",-71.59567,43.41291
"FRAL4",-71.59566,43.41134
"FRAL4",-71.59562,43.41306
"FRAL4",-71.5956,43.41149
"FRAL4",-71.59555,43.41165
"FRAL4",-71.59555,43.41323
"FRAL4",-71.59549,43.41338
"FRAL4",-71.59549,43.4118
"FRAL4",-71.59543,43.41354
"FRAL4",-71.5954,43.41206
"FRAL4",-71.59537,43.41369
"FRAL4",-71.59535,43.41221
"FRAL4",-71.5953,43.41383
"FRAL4",-71.59529,43.41239
"FRAL4",-71.59522,43.41401
"FRAL4",-71.59516,43.41416
"FRAL4",-71.59515,43.41277
"FRAL4",-71.59509,43.4143
"FRAL4",-71.59508,43.41295
"FRAL4",-71.59501,43.41448
"FRAL4",-71.59493,43.41465
"FRAL4",-71.59487,43.4148
"FRAL4",-71.59481,43.41362
"FRAL4",-71.59479,43.41497
"FRAL4",-71.59475,43.41376
"FRAL4",-71.59472,43.41512
"FRAL4",-71.59469,43.41392
"FRAL4",-71.59466,43.41527
"FRAL4",-71.59463,43.41406
"FRAL4",-71.59458,43.41542
"FRAL4",-71.59456,43.41421
"FRAL4",-71.5945,43.41559
"FRAL4",-71.59449,43.41439
"FRAL4",-71.59444,43.41574
"FRAL4",-71.59442,43.41457
"FRAL4",-71.59436,43.41591
"FRAL4",-71.59434,43.41477
"FRAL4",-71.59429,43.41605
"FRAL4",-71.59427,43.41492
"FRAL4",-71.59423,43.4162
"FRAL4",-71.5942,43.41509
"FRAL4",-71.59416,43.41634
"FRAL4",-71.59413,43.41523
"FRAL4",-71.59409,43.4165
"FRAL4",-71.59407,43.41539
"FRAL4",-71.59402,43.41668
"FRAL4",-71.59398,43.41556
"FRAL4",-71.59395,43.41682
"FRAL4",-71.59392,43.41571
"FRAL4",-71.59388,43.41697
"FRAL4",-71.59385,43.41589
"FRAL4",-71.59382,43.41712
"FRAL4",-71.59377,43.41604
"FRAL4",-71.59375,43.41727
"FRAL4",-71.59371,43.41619
"FRAL4",-71.59368,43.41742
"FRAL4",-71.59363,43.41635
"FRAL4",-71.59361,43.41756
"FRAL4",-71.59356,43.41651
"FRAL4",-71.59355,43.41772
"FRAL4",-71.59349,43.41786
"FRAL4",-71.59348,43.41669
"FRAL4",-71.59343,43.41801
"FRAL4",-71.59341,43.41684
"FRAL4",-71.59333,43.41699
"FRAL4",-71.5933,42.6253
"FRAL4",-71.59327,43.41714
"FRAL4",-71.5932,43.41729
"FRAL4",-71.59317,43.41873
"FRAL4",-71.59313,43.41743
"FRAL4",-71.59311,43.41888
"FRAL4",-71.59307,43.41904
"FRAL4",-71.59306,43.41758
"FRAL4",-71.59303,43.41919
"FRAL4",-71.59299,43.41773
"FRAL4",-71.59298,43.41936
"FRAL4",-71.59294,43.41954
"FRAL4",-71.59292,43.4179
"FRAL4",-71.5929,43.41969
"FRAL4",-71.59285,43.41806
"FRAL4",-71.59285,43.41986
"FRAL4",-71.59282,43.42002
"FRAL4",-71.59279,43.41821
"FRAL4",-71.59276,43.42023
"FRAL4",-71.59272,43.41835
"FRAL4",-71.59272,43.42039
"FRAL4",-71.59267,43.42058
"FRAL4",-71.59265,43.41853
"FRAL4",-71.5926,43.41868
"FRAL4",-71.59255,43.44348
"FRAL4",-71.59252,43.41885
"FRAL4",-71.59249,43.44346
"FRAL4",-71.59248,43.42133
"FRAL4",-71.59247,43.41903
"FRAL4",-71.59243,43.44344
"FRAL4",-71.59243,43.42149
"FRAL4",-71.5924,43.4192
"FRAL4",-71.5924,43.42164
"FRAL4",-71.59238,43.44343
"FRAL4",-71.59235,43.42182
"FRAL4",-71.59234,43.41936
"FRAL4",-71.59231,43.42197
"FRAL4",-71.59229,43.41952
"FRAL4",-71.59227,43.42211
"FRAL4",-71.59224,43.44338
"FRAL4",-71.59224,43.4197
"FRAL4",-71.59224,43.42227
"FRAL4",-71.59219,43.41986
"FRAL4",-71.59219,43.42244
"FRAL4",-71.59214,43.42002
"FRAL4",-71.59214,43.44335
"FRAL4",-71.59212,43.42272
"FRAL4",-71.5921,43.42017
"FRAL4",-71.59207,43.42287
"FRAL4",-71.59206,43.42036
"FRAL4",-71.59204,43.42303
"FRAL4",-71.59203,43.42051
"FRAL4",-71.59199,43.4232
"FRAL4",-71.59199,43.42067
"FRAL4",-71.59196,43.42335
"FRAL4",-71.59195,43.42083
"FRAL4",-71.59191,43.42098
"FRAL4",-71.59191,43.42353
"FRAL4",-71.59188,43.42113
"FRAL4",-71.59188,43.42368
"FRAL4",-71.59183,43.42384
"FRAL4",-71.5918,43.42398
"FRAL4",-71.59176,43.42413
"FRAL4",-71.59172,43.42428
"FRAL4",-71.59171,43.42185
"FRAL4",-71.59168,43.42446
"FRAL4",-71.59167,43.42203
"FRAL4",-71.59163,43.42221
"FRAL4",-71.59163,43.4246
"FRAL4",-71.5916,43.42235
"FRAL4",-71.59158,43.4248
"FRAL4",-71.59155,43.42252
"FRAL4",-71.59154,43.42493
"FRAL4",-71.59152,43.42267
"FRAL4",-71.59149,43.4251
"FRAL4",-71.59148,43.42282
"FRAL4",-71.59144,43.42298
"FRAL4",-71.59144,43.42525
"FRAL4",-71.5914,43.42314
"FRAL4",-71.59139,43.4254
"FRAL4",-71.59137,43.42329
"FRAL4",-71.59135,43.42554
"FRAL4",-71.59133,43.42344
"FRAL4",-71.59129,43.4236
"FRAL4",-71.59128,43.42571
"FRAL4",-71.59125,43.42375
"FRAL4",-71.59123,43.42586
"FRAL4",-71.59122,43.42391
"FRAL4",-71.59118,43.42406
"FRAL4",-71.59117,43.426
"FRAL4",-71.59115,43.42421
"FRAL4",-71.59111,43.42436
"FRAL4",-71.59111,43.42614
"FRAL4",-71.59107,43.42452
"FRAL4",-71.59105,43.42629
"FRAL4",-71.59103,43.42467
"FRAL4",-71.591,43.42482
"FRAL4",-71.59099,43.42643
"FRAL4",-71.59095,43.42498
"FRAL4",-71.59092,43.42657
"FRAL4",-71.59091,43.42513
"FRAL4",-71.59085,43.42531
"FRAL4",-71.59085,43.42673
"FRAL4",-71.5908,43.42546
"FRAL4",-71.59079,43.42684
"FRAL4",-71.59075,43.42561
"FRAL4",-71.59072,43.42698
"FRAL4",-71.59068,43.42578
"FRAL4",-71.59064,43.42714
"FRAL4",-71.59062,43.42592
"FRAL4",-71.59057,43.42728
"FRAL4",-71.59056,43.42609
"FRAL4",-71.5905,43.42623
"FRAL4",-71.5905,43.42743
"FRAL4",-71.59042,43.42641
"FRAL4",-71.59036,43.42657
"FRAL4",-71.59028,43.42674
"FRAL4",-71.5902,43.42691
"FRAL4",-71.59014,43.42805
"FRAL4",-71.59006,43.42818
"FRAL4",-71.58961,43.42798
"FRAL4",-71.58953,43.42811
"FRAL4",-71.58948,43.42914
"FRAL4",-71.58944,43.42827
"FRAL4",-71.58939,43.4293
"FRAL4",-71.58937,43.42839
"FRAL4",-71.58931,43.42944
"FRAL4",-71.58928,43.42853
"FRAL4",-71.58924,43.42956
"FRAL4",-71.58919,43.42868
"FRAL4",-71.58916,43.42971
"FRAL4",-71.58911,43.42882
"FRAL4",-71.58906,43.42987
"FRAL4",-71.58903,43.42897
"FRAL4",-71.58897,43.43001
"FRAL4",-71.58893,43.42913
"FRAL4",-71.58889,43.43014
"FRAL4",-71.58882,43.4293
"FRAL4",-71.5887,43.43047
"FRAL4",-71.58868,43.42954
"FRAL4",-71.58862,43.4306
"FRAL4",-71.58842,43.43092
"FRAL4",-71.5884,43.43001
"FRAL4",-71.58834,43.43105
"FRAL4",-71.58831,43.43015
"FRAL4",-71.58827,43.43117
"FRAL4",-71.58823,43.4303
"FRAL4",-71.58819,43.43131
"FRAL4",-71.5881,43.43145
"FRAL4",-71.58809,43.43053
"FRAL4",-71.58802,43.43159
"FRAL4",-71.588,43.43068
"FRAL4",-71.58794,43.43173
"FRAL4",-71.58791,43.43084
"FRAL4",-71.58787,43.43184
"FRAL4",-71.58783,43.43097
"FRAL4",-71.58781,43.43196
"FRAL4",-71.58775,43.4311
"FRAL4",-71.58773,43.43208
"FRAL4",-71.58767,43.43124
"FRAL4",-71.58765,43.43221
"FRAL4",-71.58758,43.43138
"FRAL4",-71.58751,43.4315
"FRAL4",-71.58733,43.4318
"FRAL4",-71.58726,43.43192
"FRAL4",-71.58702,43.43234
"FRAL4",-71.58702,43.43323
"FRAL4",-71.58691,43.43251
"FRAL4",-71.58691,43.43335
"FRAL4",-71.58683,43.43347
"FRAL4",-71.58679,43.43272
"FRAL4",-71.58675,43.43357
"FRAL4",-71.5867,43.43285
"FRAL4",-71.58668,43.4431
"FRAL4",-71.58665,43.44315
"FRAL4",-71.58662,43.4432
"FRAL4",-71.58659,43.44326
"FRAL4",-71.58659,43.43302
"FRAL4",-71.58656,43.44332
"FRAL4",-71.58651,43.43313
"FRAL4",-71.5865,43.43387
"FRAL4",-71.58649,43.44344
"FRAL4",-71.58646,43.4435
"FRAL4",-71.58642,43.44357
"FRAL4",-71.58642,43.43327
"FRAL4",-71.58637,43.43402
"FRAL4",-71.58634,43.43339
"FRAL4",-71.58628,43.43412
"FRAL4",-71.58624,43.43353
"FRAL4",-71.58591,43.43452
"FRAL4",-71.58586,43.44441
"FRAL4",-71.5858,43.44446
"FRAL4",-71.5858,43.43463
"FRAL4",-71.58573,43.44452
"FRAL4",-71.5857,43.43473
"FRAL4",-71.58566,43.44458
"FRAL4",-71.58559,43.44463
"FRAL4",-71.58554,43.43489
"FRAL4",-71.58551,43.44469
"FRAL4",-71.58542,43.43501
"FRAL4",-71.58541,43.44473
"FRAL4",-71.58533,43.44477
"FRAL4",-71.58531,43.43511
"FRAL4",-71.58524,43.44482
"FRAL4",-71.58516,43.44487
"FRAL4",-71.5851,43.43479
"FRAL4",-71.58507,43.44491
"FRAL4",-71.58497,43.44494
"FRAL4",-71.58497,43.43492
"FRAL4",-71.58485,43.44497
"FRAL4",-71.58468,43.44502
"FRAL4",-71.58462,43.43519
"FRAL4",-71.58459,43.47404
"FRAL4",-71.58456,43.44505
"FRAL4",-71.58441,43.44506
"FRAL4",-71.58439,43.4359
"FRAL4",-71.58438,43.43539
"FRAL4",-71.58431,43.44507
"FRAL4",-71.58422,43.43603
"FRAL4",-71.58418,43.44509
"FRAL4",-71.58407,43.4451
"FRAL4",-71.58397,43.43623
"FRAL4",-71.58395,43.44511
"FRAL4",-71.5839,41.4575
"FRAL4",-71.58387,43.43631
"FRAL4",-71.58385,43.44512
"FRAL4",-71.58379,43.43587
"FRAL4",-71.58373,43.44513
"FRAL4",-71.58366,43.43596
"FRAL4",-71.58363,43.44514
"FRAL4",-71.58353,43.44515
"FRAL4",-71.58353,43.43606
"FRAL4",-71.58349,43.43661
"FRAL4",-71.58339,43.43617
"FRAL4",-71.58337,43.4367
"FRAL4",-71.58327,43.43627
"FRAL4",-71.58312,43.43638
"FRAL4",-71.58311,43.4369
"FRAL4",-71.583,43.43648
"FRAL4",-71.58288,43.47079
"FRAL4",-71.58285,43.43659
"FRAL4",-71.58283,43.47071
"FRAL4",-71.58273,43.43668
"FRAL4",-71.58263,43.43727
"FRAL4",-71.58259,43.4368
"FRAL4",-71.58249,43.43739
"FRAL4",-71.58245,43.43691
"FRAL4",-71.58239,43.46986
"FRAL4",-71.58234,43.43751
"FRAL4",-71.58234,43.46977
"FRAL4",-71.5823,43.43702
"FRAL4",-71.58227,43.46963
"FRAL4",-71.58223,43.43759
"FRAL4",-71.58222,43.46953
"FRAL4",-71.58218,43.43712
"FRAL4",-71.58217,43.46942
"FRAL4",-71.5821,43.4693
"FRAL4",-71.58209,43.4377
"FRAL4",-71.58204,43.46919
"FRAL4",-71.58204,43.43723
"FRAL4",-71.58198,43.46909
"FRAL4",-71.58196,43.43781
"FRAL4",-71.58192,43.46898
"FRAL4",-71.58191,43.43732
"FRAL4",-71.58187,43.46887
"FRAL4",-71.5818,43.46876
"FRAL4",-71.58177,43.43744
"FRAL4",-71.58175,43.43797
"FRAL4",-71.58172,43.46864
"FRAL4",-71.58168,43.30469
"FRAL4",-71.58166,43.46854
"FRAL4",-71.58163,43.43755
"FRAL4",-71.58162,43.43807
"FRAL4",-71.58147,43.43818
"FRAL4",-71.58146,43.43767
"FRAL4",-71.58136,43.43827
"FRAL4",-71.58132,43.46801
"FRAL4",-71.58124,43.46791
"FRAL4",-71.58117,43.46779
"FRAL4",-71.58115,43.43791
"FRAL4",-71.58109,43.46768
"FRAL4",-71.58101,43.43802
"FRAL4",-71.581,43.46755
"FRAL4",-71.58091,43.46743
"FRAL4",-71.58091,43.43862
"FRAL4",-71.58083,43.46732
"FRAL4",-71.58075,43.46721
"FRAL4",-71.58075,43.43874
"FRAL4",-71.58067,43.46711
"FRAL4",-71.58062,43.43884
"FRAL4",-71.5806,43.46701
"FRAL4",-71.58051,43.46689
"FRAL4",-71.58048,43.43895
"FRAL4",-71.58043,43.46679
"FRAL4",-71.58042,43.44619
"FRAL4",-71.58035,43.43905
"FRAL4",-71.58033,43.46663
"FRAL4",-71.58031,43.44623
"FRAL4",-71.58026,43.46655
"FRAL4",-71.58022,43.43915
"FRAL4",-71.58019,43.46644
"FRAL4",-71.58012,43.46634
"FRAL4",-71.5801,43.43924
"FRAL4",-71.58004,43.46624
"FRAL4",-71.57996,43.43935
"FRAL4",-71.57982,43.43946
"FRAL4",-71.57979,43.46589
"FRAL4",-71.5797,43.46578
"FRAL4",-71.57968,43.43957
"FRAL4",-71.57962,43.46567
"FRAL4",-71.57957,43.43914
"FRAL4",-71.57956,43.46558
"FRAL4",-71.57954,43.43967
"FRAL4",-71.57947,43.46547
"FRAL4",-71.57946,43.44647
"FRAL4",-71.5794,43.46538
"FRAL4",-71.57938,43.4398
"FRAL4",-71.57937,43.44649
"FRAL4",-71.5793,43.46523
"FRAL4",-71.57927,43.43989
"FRAL4",-71.57927,43.44652
"FRAL4",-71.57922,43.46513
"FRAL4",-71.57917,43.44655
"FRAL4",-71.57914,43.44
"FRAL4",-71.57914,43.46502
"FRAL4",-71.57909,43.44658
"FRAL4",-71.57902,43.44011
"FRAL4",-71.579,43.44662
"FRAL4",-71.57892,43.4402
"FRAL4",-71.5789,43.44666
"FRAL4",-71.5788,43.4467
"FRAL4",-71.5788,43.44031
"FRAL4",-71.5787,43.44676
"FRAL4",-71.5787,43.4404
"FRAL4",-71.57853,43.44686
"FRAL4",-71.57846,43.44063
"FRAL4",-71.57845,43.44006
"FRAL4",-71.57843,43.44694
"FRAL4",-71.57834,43.44074
"FRAL4",-71.57832,43.44702
"FRAL4",-71.57832,43.44019
"FRAL4",-71.57825,43.44084
"FRAL4",-71.57807,43.46357
"FRAL4",-71.57807,43.44041
"FRAL4",-71.57806,43.44103
"FRAL4",-71.57799,43.46346
"FRAL4",-71.57797,43.44112
"FRAL4",-71.57794,43.44054
"FRAL4",-71.57793,43.46338
"FRAL4",-71.57784,43.46325
"FRAL4",-71.57784,43.44126
"FRAL4",-71.57781,43.44066
"FRAL4",-71.57776,43.46314
"FRAL4",-71.57769,43.44079
"FRAL4",-71.57767,43.46301
"FRAL4",-71.57762,43.44149
"FRAL4",-71.57757,43.45316
"FRAL4",-71.57757,43.46288
"FRAL4",-71.57757,43.44092
"FRAL4",-71.57752,43.45313
"FRAL4",-71.57751,43.4416
"FRAL4",-71.5775,43.46279
"FRAL4",-71.57746,43.45309
"FRAL4",-71.57744,43.44105
"FRAL4",-71.57742,43.46268
"FRAL4",-71.5774,43.45306
"FRAL4",-71.5774,43.44173
"FRAL4",-71.57735,43.46259
"FRAL4",-71.57734,43.45302
"FRAL4",-71.5773,43.45304
"FRAL4",-71.57729,43.45299
"FRAL4",-71.57729,43.44185
"FRAL4",-71.57727,43.46248
"FRAL4",-71.57726,43.44124
"FRAL4",-71.57723,43.45297
"FRAL4",-71.57723,43.453
"FRAL4",-71.5772,43.46239
"FRAL4",-71.57718,43.45294
"FRAL4",-71.57718,43.44196
"FRAL4",-71.57717,43.44134
"FRAL4",-71.57716,43.45296
"FRAL4",-71.57713,43.46229
"FRAL4",-71.57711,43.45291
"FRAL4",-71.5771,43.45292
"FRAL4",-71.57707,43.44209
"FRAL4",-71.57705,43.45289
"FRAL4",-71.57704,43.44147
"FRAL4",-71.577,43.45288
"FRAL4",-71.57698,43.45285
"FRAL4",-71.57697,43.44221
"FRAL4",-71.57694,43.4416
"FRAL4",-71.57692,43.45281
"FRAL4",-71.5769,43.45283
"FRAL4",-71.57686,43.45278
"FRAL4",-71.57686,43.44233
"FRAL4",-71.57682,43.4528
"FRAL4",-71.57682,43.44173
"FRAL4",-71.5768,43.45275
"FRAL4",-71.57675,43.44245
"FRAL4",-71.57675,43.45276
"FRAL4",-71.57674,43.45271
"FRAL4",-71.57671,43.44186
"FRAL4",-71.57669,43.45267
"FRAL4",-71.57667,43.45273
"FRAL4",-71.57665,43.44257
"FRAL4",-71.57663,43.45264
"FRAL4",-71.57659,43.44199
"FRAL4",-71.57658,43.45268
"FRAL4",-71.57656,43.45261
"FRAL4",-71.57655,43.44268
"FRAL4",-71.5765,43.45264
"FRAL4",-71.5765,43.45257
"FRAL4",-71.57644,43.45261
"FRAL4",-71.57644,43.46133
"FRAL4",-71.57643,43.45255
"FRAL4",-71.57638,43.45258
"FRAL4",-71.57638,43.44288
"FRAL4",-71.57636,43.45252
"FRAL4",-71.57636,43.46123
"FRAL4",-71.57632,43.45255
"FRAL4",-71.57629,43.45248
"FRAL4",-71.57628,43.46111
"FRAL4",-71.57627,43.45253
"FRAL4",-71.57627,43.443
"FRAL4",-71.57623,43.45246
"FRAL4",-71.57622,43.45251
"FRAL4",-71.57616,43.44312
"FRAL4",-71.57616,43.45244
"FRAL4",-71.57616,43.45248
"FRAL4",-71.57612,43.4609
"FRAL4",-71.5761,43.45246
"FRAL4",-71.57609,43.45241
"FRAL4",-71.57606,43.44324
"FRAL4",-71.57605,43.45244
"FRAL4",-71.57604,43.46079
"FRAL4",-71.576,43.44263
